image_name,points
medicakolkata_ccu1_mon--12_2022_6_8_15_2_5.jpeg,"[677.5999755859375, 177.39999389648438, 1194.3, 168.1, 1169.5, 563.6, 658.0999755859375, 585.2999877929688]"
medicakolkata_mau_mon--2_2022_5_30_5_8_26.jpeg,"[465.6, 168.3, 887.2999877929688, 174.8000030517578, 886.0999755859375, 485.6000061035156, 461.29998779296875, 483]"
medicakolkata_ccu3_mon--2_2022_5_30_9_2_38.jpeg,"[465.9, 198.2, 1007.7999877929688, 191.6999969482422, 970.5, 553.6, 440.6000061035156, 568.5]"
medicakolkata_ccu1_mon--9_2022_6_8_8_1_27.jpeg,"[190.2, 184, 760.4000244140625, 156.6999969482422, 773.4000244140625, 582.7000122070312, 201, 611.2000122070312]"
medicakolkata_ccu2_mon--7_2022_6_8_7_6_59.jpeg,"[362.2, 158.2, 795.4, 168.9, 786.4, 480.8, 354.7, 472.9]"
medicakolkata_ccu2_mon--8_2022_6_20_13_4_45.jpeg,"[346.1000061035156, 158, 833, 120.4000015258789, 847.6, 476.9, 361.6000061035156, 511.5]"
medicakolkata_ccu2_mon--3_2022_5_30_1_5_58.jpeg,"[375.79998779296875, 136, 851.0999755859375, 158, 859.2, 524.8, 377, 507.4]"
medicakolkata_ccu3_mon--3_2022_5_30_0_2_51.jpeg,"[387.2, 259.1, 891.2000122070312, 234.39999389648438, 922.2999877929688, 567.2000122070312, 421.20001220703125, 590.5]"
medicakolkata_ccu2_mon--8_2022_6_20_22_5_31.jpeg,"[351.20001220703125, 156.6999969482422, 830, 121.6, 845.2, 477.6, 362.8999938964844, 510.20001220703125]"
medicakolkata_mau_mon--2_2022_5_30_9_8_41.jpeg,"[461.29998779296875, 165.8000030517578, 892.5, 172.1999969482422, 878.6, 482.4, 454.79998779296875, 481.70001220703125]"
medicakolkata_mau_mon--4_2022_5_18_6_7_6.jpeg,"[229.5, 278.3999938964844, 726.7999877929688, 274.5, 745.1, 611.8, 248.89999389648438, 619]"
spsludhiana_micuiithirdfloor_mon--MII06_2022_6_20_8_8_48.jpeg,"[372, 137.3000030517578, 961.2000122070312, 183.89999389648438, 944.2999877929688, 575, 359, 512.7999877929688]"
medicakolkata_ccu2_mon--1_2022_6_8_23_6_21.jpeg,"[418.1, 214.2, 888.5999755859375, 186.5, 852.4000244140625, 505, 392.70001220703125, 540]"
medicakolkata_ccu2_mon--3_2022_5_18_5_5_39.jpeg,"[258.2, 155.8, 623.2000122070312, 207.1999969482422, 671.0999755859375, 563.2999877929688, 307.20001220703125, 502.3999938964844]"
medicakolkata_ccu3_mon--1_2022_6_8_19_2_19.jpeg,"[536.6, 212.6, 939.0999755859375, 182.60000610351562, 870.5, 516.7000122070312, 470.3999938964844, 549.0999755859375]"
medicakolkata_rcu_mon--9_2022_5_18_5_4_59.jpeg,"[555.8, 193, 849.8, 211.1, 870.5, 459.7, 580.4, 432.5]"
medicakolkata_rcu_mon--9_2022_5_18_18_5_51.jpeg,"[561, 191.6999969482422, 861.5, 209.8000030517578, 882.2000122070312, 458.3999938964844, 583, 433.79998779296875]"
medicakolkata_ccu2_mon--4_2022_5_18_0_5_40.jpeg,"[214.5, 165.2, 689.2000122070312, 191.6999969482422, 707.2999877929688, 536.0999755859375, 234.6999969482422, 508.8999938964844]"
kamalnayanbajaj_micu_mon--22_2022_6_20_12_47_45.jpeg,"[421.20001220703125, 158, 967.5999755859375, 138.60000610351562, 956, 546.5, 410.79998779296875, 572.4000244140625]"
medicakolkata_ccu3_mon--7_2022_5_30_16_3_25.jpeg,"[360.29998779296875, 86.80000305175781, 1009.1, 115.3, 972.7999877929688, 575, 326.3, 556.3]"
medicasiliguri_ccu_mon--1_2022_5_18_14_15_42.jpeg,"[520.9000244140625, 300.3999938964844, 686.1, 290.5, 685.2999877929688, 426, 520.9000244140625, 435.1000061035156]"
medicakolkata_rcu_mon--2_2022_5_30_23_4_39.jpeg,"[580, 280.6, 821.2999877929688, 277.1000061035156, 822.5999755859375, 461, 576.5999755859375, 468.79998779296875]"
medicakolkata_ccu1_mon--12_2022_6_8_11_2_5.jpeg,"[677.5999755859375, 178.6999969482422, 1195.5999755859375, 167.10000610351562, 1174.800048828125, 564.5999755859375, 655.5, 587.4]"
medicakolkata_ccu1_mon--3_2022_6_20_13_0_24.jpeg,"[479.3999938964844, 145, 1014.2999877929688, 164.5, 1001.2999877929688, 568.5, 468.9, 545]"
hcgnagpur_icu_mon--5_2022_6_20_5_30_35.jpeg,"[278, 177.6, 586.9000244140625, 183.89999389648438, 580.4000244140625, 414.3999938964844, 273.5, 411.79998779296875]"
medicakolkata_mau_mon--2_2022_5_30_1_8_9.jpeg,"[461.4, 168.6, 887.3, 168.3, 884.8, 480.4, 463.8999938964844, 480.3999938964844]"
medicakolkata_ccu3_mon--2_2022_6_8_14_2_30.jpeg,"[410.79998779296875, 200.6999969482422, 959.9000244140625, 195.5, 937.9000244140625, 562, 397.8999938964844, 571.0999755859375]"
medicakolkata_ccu2_mon--5_2022_6_20_15_4_33.jpeg,"[230.4, 172.4, 768.2, 218.9, 772.1, 625.5, 239.89999389648438, 575]"
hcgnagpur_icu_mon--2_2022_6_8_1_30_14.jpeg,"[397.8999938964844, 168.3000030517578, 884.1, 132.5, 864, 523.2000122070312, 382.29998779296875, 575]"
hcgbhavnagar_micu_mon--403_2022_5_18_0_20_0.jpeg,"[325, 142.3, 835.8, 141.2, 837.9, 515.4, 335.70001220703125, 520.5999755859375]"
medicakolkata_ccu1_mon--9_2022_5_18_16_1_45.jpeg,"[282.6000061035156, 154.10000610351562, 830.4000244140625, 134.6999969482422, 835.5999755859375, 556.7999877929688, 291.70001220703125, 586.5999755859375]"
medicakolkata_ccu3_mon--4_2022_5_18_8_2_46.jpeg,"[379.7, 145, 895.0999755859375, 146.3000030517578, 877, 507.6000061035156, 368.1000061035156, 506.29998779296875]"
medicakolkata_ccu3_mon--4_2022_5_18_12_2_48.jpeg,"[383.6, 143.7, 892.5, 147.6, 877, 507.6, 369.3999938964844, 507.6000061035156]"
spsludhiana_micuiithirdfloor_mon--MII03_2022_5_18_8_8_24.jpeg,"[656.2, 43.8, 1104.9000244140625, 41.400001525878906, 1095.800048828125, 334.1000061035156, 645.2000122070312, 343.20001220703125]"
kamalnayanbajaj_micu_mon--18_2022_6_20_22_46_43.jpeg,"[484.6, 251.6, 834.2999877929688, 217.60000610351562, 833, 488.20001220703125, 491.1000061035156, 530.9000244140625]"
medicasiliguri_icu_mon--7_2022_5_18_15_15_27.jpeg,"[432.79998779296875, 312.1000061035156, 693.0999755859375, 301.70001220703125, 691.7999877929688, 502.3999938964844, 430.20001220703125, 516.7000122070312]"
medicakolkata_ccu3_mon--6_2022_5_30_17_3_39.jpeg,"[357.1, 167.2, 894.9, 209, 861.5, 594.4000244140625, 331, 553.9]"
medicakolkata_ccu2_mon--10_2022_6_8_0_7_44.jpeg,"[415.7, 231.4, 773.4000244140625, 207.1999969482422, 660.7000122070312, 499.8999938964844, 308.5, 525.7999877929688]"
medicakolkata_ccu3_mon--3_2022_6_8_3_2_41.jpeg,"[401.6, 206.1, 905.6, 184.9, 931.8, 535.9, 431, 558.7]"
medicakolkata_ccu2_mon--4_2022_6_8_2_6_23.jpeg,"[285.20001220703125, 117.80000305175781, 775.1, 137.5, 772.6, 494.4, 282.6000061035156, 474]"
kamalnayanbajaj_micu_mon--18_2022_6_20_21_46_43.jpeg,"[485.8999938964844, 251.1999969482422, 836.5, 213.7, 834.2999877929688, 485.6000061035156, 492.3999938964844, 529.5999755859375]"
hcgnagpur_icu_mon--2_2022_6_8_3_30_14.jpeg,"[396.6000061035156, 170.89999389648438, 887.4, 132.2, 865.2999877929688, 525.7999877929688, 382.29998779296875, 572.4000244140625]"
medicakolkata_ccu3_mon--5_2022_6_20_3_1_48.jpeg,"[434.1, 194.2, 979.3, 189.1, 979.8, 517.6, 434.1000061035156, 528.2999877929688]"
medicakolkata_mau_mon--6_2022_5_30_3_8_27.jpeg,"[299.6, 90.9, 899, 63.5, 920.1, 501.9, 319.8, 533.4]"
medicakolkata_ccu3_mon--10_2022_5_30_7_4_1.jpeg,"[259.29998779296875, 176.10000610351562, 805.7999877929688, 163.1999969482422, 809.7000122070312, 568.5, 267.1000061035156, 584]"
spsludhiana_micuiithirdfloor_mon--MII08_2022_6_20_0_9_10.jpeg,"[627.0999755859375, 306.8999938964844, 917.9, 309.9, 904.2000122070312, 536.0999755859375, 614.0999755859375, 543.9000244140625]"
medicakolkata_ccu1_mon--3_2022_5_30_15_0_25.jpeg,"[459, 146.6, 992.2000122070312, 152.8000030517578, 985.7999877929688, 556.7999877929688, 450.9, 548.9]"
medicakolkata_ccu2_mon--9_2022_5_30_6_7_1.jpeg,"[389, 152.1, 883.5, 137.3000030517578, 914.5, 499.8999938964844, 423.70001220703125, 510.20001220703125]"
medicakolkata_rcu_mon--9_2022_5_30_15_5_40.jpeg,"[634.3, 199.3, 979.2999877929688, 207.1999969482422, 978, 453.20001220703125, 643.9000244140625, 442.8999938964844]"
medicakolkata_ccu3_mon--6_2022_6_8_5_3_19.jpeg,"[294, 155.1, 817.4, 204.6, 791.5, 591.8, 273.5, 537.4]"
medicakolkata_ccu3_mon--6_2022_6_8_18_3_31.jpeg,"[173.8000030517578, 130.8000030517578, 628.6, 186.5, 624.5, 577.5999755859375, 167.3000030517578, 511.5]"
medicakolkata_mau_mon--1_2022_6_8_14_9_4.jpeg,"[246.3000030517578, 212.39999389648438, 746, 235.6, 728.0999755859375, 604.7999877929688, 229.5, 581.4000244140625]"
medicasiliguri_icu_mon--4_2022_6_8_8_15_13.jpeg,"[338.29998779296875, 256.3999938964844, 803.2000122070312, 277.1000061035156, 796.7000122070312, 663, 334.3999938964844, 631.9000244140625]"
kamalnayanbajaj_micu_mon--22_2022_6_20_15_47_44.jpeg,"[420.9, 156.5, 967.5999755859375, 139.89999389648438, 956, 547.7999877929688, 413.3999938964844, 575]"
medicakolkata_ccu3_mon--6_2022_6_8_23_3_47.jpeg,"[302.7, 153.6, 830, 202.2, 801.8, 590.2, 278, 544.3]"
spsludhiana_micuiithirdfloor_mon--MII07_2022_6_8_3_9_3.jpeg,"[492.3999938964844, 68.5999984741211, 1001.1, 68.1, 994.7999877929688, 439, 484.6000061035156, 445.5]"
medicakolkata_ccu1_mon--9_2022_6_8_2_1_27.jpeg,"[189.39999389648438, 185.1999969482422, 760.4000244140625, 161.89999389648438, 773.4000244140625, 586.5999755859375, 204.89999389648438, 611.2000122070312]"
medicasiliguri_icu_mon--7_2022_6_20_21_15_13.jpeg,"[214, 45.29999923706055, 741, 19.399999618530273, 750.0999755859375, 413.1000061035156, 228.1999969482422, 432.5]"
spsludhiana_micuiithirdfloor_mon--MII06_2022_6_20_20_8_48.jpeg,"[369.2, 131.8, 956, 181.3000030517578, 937.9000244140625, 568.5, 353.79998779296875, 510.20001220703125]"
medicakolkata_ccu3_mon--2_2022_6_8_3_2_28.jpeg,"[411.5, 202.9, 958.4, 192.9, 937.9000244140625, 562, 400.3999938964844, 564.5999755859375]"
medicakolkata_mau_mon--7_2022_5_30_1_7_45.jpeg,"[254.1, 136.4, 790.2000122070312, 172.1999969482422, 778.5999755859375, 556.7999877929688, 242.5, 521.9000244140625]"
medicakolkata_ccu1_mon--11_2022_6_8_0_2_9.jpeg,"[451.8, 166.3, 904.4, 173.1, 935.2999877929688, 621.5999755859375, 485.1, 605.8]"
medicakolkata_rcu_mon--8_2022_5_30_0_5_17.jpeg,"[502.7, 196.8, 913.2000122070312, 196.8000030517578, 912, 501.20001220703125, 502.6, 501.3]"
hcgnagpur_icu_mon--3_2022_5_18_2_30_28.jpeg,"[258, 139.89999389648438, 676.2999877929688, 136, 682.7000122070312, 442.8999938964844, 267.1000061035156, 448.1000061035156]"
hcgnagpur_icu_mon--8_2022_6_20_6_31_9.jpeg,"[392.7, 192.6, 801.9, 199.4, 785, 538.7000122070312, 375.8, 543.9]"
spsludhiana_micuiithirdfloor_mon--MII06_2022_6_8_11_8_50.jpeg,"[419.3, 125.2, 992.7, 147.9, 983.2000122070312, 541.2999877929688, 416, 499.8999938964844]"
hcgbhavnagar_micu_mon--402_2022_5_18_23_20_0.jpeg,"[428.9, 104.9, 861.5, 117.8, 849.8, 453.2, 412.1, 440.3]"
medicakolkata_mau_mon--5_2022_5_30_12_7_41.jpeg,"[441.5, 279.7, 919.7, 261.6, 927.5, 603.5, 449, 620.9]"
medicakolkata_ccu3_mon--1_2022_6_20_6_1_35.jpeg,"[549.4000244140625, 152.8000030517578, 914.6, 123.8, 870.5, 477.79998779296875, 506.6000061035156, 512.7999877929688]"
medicakolkata_rcu_mon--2_2022_5_30_3_4_26.jpeg,"[535.4, 278.7, 788.9000244140625, 281, 789, 462.1, 532.5, 462.29998779296875]"
medicakolkata_mau_mon--6_2022_5_30_1_8_20.jpeg,"[295.4, 85.4, 897.3, 62.4, 917.6, 497.1, 318.4, 527.9]"
medicakolkata_mau_mon--9_2022_5_18_14_7_47.jpeg,"[498.8999938964844, 160.60000610351562, 945.8, 159, 952.0999755859375, 519.2999877929688, 501.3999938964844, 510.20001220703125]"
medicakolkata_rcu_mon--2_2022_5_30_20_4_40.jpeg,"[579.7, 278.3, 825.2000122070312, 277.1000061035156, 823.9000244140625, 458.3999938964844, 576.5999755859375, 468.79998779296875]"
medicakolkata_ccu3_mon--1_2022_6_8_14_2_18.jpeg,"[529.9000244140625, 209.8000030517578, 934.6, 182.2, 862.7000122070312, 515.4000244140625, 463.8999938964844, 547.7999877929688]"
medicakolkata_ccu2_mon--2_2022_5_18_14_5_56.jpeg,"[239.1, 74.9, 722.9000244140625, 95.80000305175781, 735.7999877929688, 458.3999938964844, 252.8000030517578, 431.20001220703125]"
medicakolkata_ccu2_mon--4_2022_6_20_9_3_58.jpeg,"[271.9, 142.4, 766.9000244140625, 151.5, 760.4000244140625, 507.6000061035156, 260.6000061035156, 499.8999938964844]"
medicakolkata_rcu_mon--9_2022_5_30_18_5_52.jpeg,"[633.1, 199.6, 978, 203.3000030517578, 978, 451.8999938964844, 642.5999755859375, 441.6000061035156]"
medicakolkata_ccu3_mon--4_2022_5_30_11_2_49.jpeg,"[391.7, 139.3, 902.9000244140625, 141.1999969482422, 881.2, 505.6, 372.7, 507]"
medicakolkata_ccu2_mon--8_2022_6_8_11_7_26.jpeg,"[340.7, 205.7, 825.2, 174.8, 834.9, 534.8, 354.7, 565.5]"
medicakolkata_ccu3_mon--6_2022_5_18_12_3_28.jpeg,"[294.2, 139.8, 820, 186.5, 794.0999755859375, 576.2999877929688, 270.8999938964844, 527.0999755859375]"
medicakolkata_ccu2_mon--4_2022_6_8_13_6_37.jpeg,"[483.29998779296875, 130.8000030517578, 948.2000122070312, 121.69999694824219, 926.2000122070312, 479.1000061035156, 460, 490.79998779296875]"
medicakolkata_ccu1_mon--10_2022_5_30_10_1_48.jpeg,"[428.8999938964844, 190.39999389648438, 972.7999877929688, 169.60000610351562, 993.5, 582.7000122070312, 450.8999938964844, 600.9000244140625]"
medicakolkata_ccu1_mon--3_2022_6_20_21_0_26.jpeg,"[458.7, 142.4, 983.2, 167, 971.5, 565.9000244140625, 448.8, 540]"
hcgbhavnagar_micu_mon--403_2022_5_18_9_20_0.jpeg,"[326.2, 146.2, 836.9, 138.6, 836.9, 520.6, 333.1000061035156, 521.9000244140625]"
kamalnayanbajaj_micu_mon--14_2022_6_20_1_46_26.jpeg,"[401.70001220703125, 246, 768.4, 207.8, 770.7999877929688, 467.5, 408.20001220703125, 506.29998779296875]"
medicakolkata_ccu3_mon--3_2022_5_30_22_3_2.jpeg,"[356.3999938964844, 199.39999389648438, 852.4000244140625, 178.6999969482422, 891.2000122070312, 538.7000122070312, 391.3999938964844, 560.7000122070312]"
medicakolkata_ccu1_mon--4_2022_5_30_11_0_49.jpeg,"[392, 155.5, 892.5, 167.10000610351562, 886.9, 549.5, 387.4, 537.7]"
medicakolkata_ccu1_mon--10_2022_6_20_1_1_23.jpeg,"[342.2, 182.6, 844.4, 175.2, 865.2999877929688, 587.9000244140625, 361.3, 589.2]"
medicakolkata_ccu2_mon--3_2022_6_8_12_6_25.jpeg,"[356.3999938964844, 108.80000305175781, 763, 151.5, 772.0999755859375, 520.5999755859375, 362.8999938964844, 472.70001220703125]"
medicakolkata_ccu3_mon--8_2022_6_8_15_3_44.jpeg,"[377.1000061035156, 152.8000030517578, 987.1, 194.6, 941.7000122070312, 612.5, 335.70001220703125, 573.7000122070312]"
medicakolkata_ccu2_mon--7_2022_5_18_21_7_7.jpeg,"[513.5, 167.2, 920.5, 169.4, 902.9000244140625, 483, 498.8999938964844, 485.6000061035156]"
medicakolkata_ccu1_mon--4_2022_6_8_22_0_51.jpeg,"[392.7, 146.1, 887.2999877929688, 170.89999389648438, 874.4000244140625, 550.4000244140625, 378.3999938964844, 523.2000122070312]"
medicakolkata_ccu3_mon--6_2022_5_18_22_3_40.jpeg,"[295.5, 133.39999389648438, 822.5999755859375, 182.60000610351562, 796.7000122070312, 577.5999755859375, 269, 524.1]"
medicakolkata_ccu2_mon--8_2022_6_8_7_7_24.jpeg,"[341.5, 203.9, 823.9000244140625, 176.10000610351562, 835.5999755859375, 530.9000244140625, 356.7, 564.5]"
medicakolkata_ccu2_mon--3_2022_5_30_17_6_30.jpeg,"[355.1000061035156, 110.0999984741211, 761.7000122070312, 150.1999969482422, 769.5, 519.2999877929688, 358.9, 467.7]"
medicakolkata_ccu3_mon--5_2022_6_8_0_3_13.jpeg,"[478.1000061035156, 209.8000030517578, 1007.3, 193.6, 1000, 521.9000244140625, 471.70001220703125, 540]"
medicakolkata_ccu2_mon--9_2022_5_30_11_7_17.jpeg,"[389.3, 152.2, 882.2000122070312, 136, 913.2000122070312, 496, 423.70001220703125, 512.7999877929688]"
medicakolkata_ccu3_mon--1_2022_6_20_5_1_36.jpeg,"[549.4000244140625, 152.8000030517578, 909.7, 124.4, 864, 477.79998779296875, 505.29998779296875, 512.7999877929688]"
medicakolkata_ccu3_mon--1_2022_5_18_22_2_35.jpeg,"[385.3, 144.7, 829.0999755859375, 116.5, 821.2999877929688, 470.1000061035156, 379.70001220703125, 507.6000061035156]"
medicakolkata_ccu2_mon--1_2022_5_30_16_6_18.jpeg,"[446.2, 216.2, 902.9000244140625, 185.1999969482422, 861.5, 505, 409.5, 542.5999755859375]"
medicakolkata_ccu2_mon--1_2022_5_30_23_6_7.jpeg,"[445, 219.4, 904.2000122070312, 185.1999969482422, 864, 505, 412.1000061035156, 541.2999877929688]"
medicakolkata_rcu_mon--9_2022_6_8_1_5_30.jpeg,"[566.2, 187.8, 870.5, 207.1999969482422, 887.2999877929688, 459.70001220703125, 585.5999755859375, 428.6000061035156]"
medicakolkata_ccu3_mon--4_2022_6_20_22_2_10.jpeg,"[270.8999938964844, 141.1999969482422, 776, 161.89999389648438, 786.2999877929688, 519.2999877929688, 280, 496]"
medicakolkata_ccu2_mon--4_2022_6_8_6_6_26.jpeg,"[288.5, 116.8, 775.1, 138.5, 772.6, 498.4, 280, 475.29998779296875]"
medicakolkata_ccu2_mon--7_2022_6_20_6_4_20.jpeg,"[397.9, 166.3, 823.9000244140625, 177.39999389648438, 809.7, 492.1, 384.5, 486.4]"
medicakolkata_ccu3_mon--5_2022_5_30_15_3_14.jpeg,"[435.4, 165.6, 963.7999877929688, 155.39999389648438, 971.5, 488.20001220703125, 438, 502.3999938964844]"
medicakolkata_ccu2_mon--5_2022_5_18_10_6_26.jpeg,"[313.70001220703125, 168.3000030517578, 848.5, 217.60000610351562, 857.5999755859375, 628.0999755859375, 320.20001220703125, 577.5999755859375]"
spsludhiana_micuiithirdfloor_mon--MII03_2022_6_20_2_8_24.jpeg,"[630.8, 68.7, 1084.199951171875, 32.400001525878906, 1092, 330.20001220703125, 645.2000122070312, 371.70001220703125]"
spsludhiana_micuiithirdfloor_mon--MII07_2022_6_20_20_8_59.jpeg,"[426.3, 93.5, 984.6, 99.2, 980.5999755859375, 468.79998779296875, 421.20001220703125, 474]"
medicakolkata_ccu2_mon--2_2022_6_8_4_6_2.jpeg,"[305.4, 86.1, 807.7, 100.5, 816.0999755859375, 454.5, 318.8999938964844, 436.3999938964844]"
kamalnayanbajaj_micu_mon--21_2022_6_20_0_47_39.jpeg,"[265.79998779296875, 93.19999694824219, 790.2000122070312, 169.60000610351562, 792.7999877929688, 582.7000122070312, 274.79998779296875, 494.70001220703125]"
spsludhiana_micuiithirdfloor_mon--MII06_2022_6_20_0_8_48.jpeg,"[369.3999938964844, 130.8000030517578, 956, 176.10000610351562, 941.7000122070312, 565.9000244140625, 356.3999938964844, 514.0999755859375]"
spsludhiana_micuiithirdfloor_mon--MII06_2022_6_8_10_8_50.jpeg,"[418.6000061035156, 125.5999984741211, 990.9000244140625, 150.1999969482422, 979.2999877929688, 546.5, 412.1000061035156, 501.20001220703125]"
medicakolkata_rcu_mon--4_2022_6_20_14_3_0.jpeg,"[579.0999755859375, 278.3999938964844, 798, 282.29998779296875, 812.2000122070312, 461, 596, 454.5]"
medicakolkata_ccu3_mon--2_2022_5_30_19_2_39.jpeg,"[413.6, 197.7, 962.5, 200.6999969482422, 940.4000244140625, 564.5999755859375, 397.8999938964844, 571.0999755859375]"
medicakolkata_ccu2_mon--7_2022_6_20_7_4_21.jpeg,"[394.6, 164.9, 825.2000122070312, 173.5, 807.1, 493.4, 383.6, 486.8]"
medicakolkata_ccu2_mon--3_2022_5_30_14_6_18.jpeg,"[360.29998779296875, 110.0999984741211, 764.2999877929688, 151.5, 774.7000122070312, 520.5999755859375, 368, 469.3]"
medicakolkata_ccu2_mon--3_2022_6_8_15_6_28.jpeg,"[349.1, 109.8, 760.5, 148, 768.2000122070312, 521.9000244140625, 361.6000061035156, 471.3999938964844]"
medicakolkata_mau_mon--1_2022_5_30_20_8_42.jpeg,"[466.6, 235.5, 908.0999755859375, 230.5, 879.5999755859375, 595.7000122070312, 435.3999938964844, 604.7999877929688]"
medicakolkata_ccu3_mon--2_2022_6_8_18_2_29.jpeg,"[366.79998779296875, 194.1999969482422, 921.2, 196.2, 910.7000122070312, 567.2000122070312, 364.20001220703125, 564.5999755859375]"
medicakolkata_ccu3_mon--8_2022_5_30_16_3_50.jpeg,"[350.2, 150.2, 966.8, 186.7, 927.5, 608.6, 321.3999938964844, 571.0999755859375]"
medicakolkata_ccu2_mon--5_2022_6_20_23_5_30.jpeg,"[289.1000061035156, 167.10000610351562, 829.0999755859375, 215, 835.5999755859375, 626.7999877929688, 294.29998779296875, 572.4000244140625]"
medicasiliguri_icu_mon--7_2022_6_20_19_15_13.jpeg,"[217.8000030517578, 44, 739.7000122070312, 19.399999618530273, 750.0999755859375, 410.5, 226.89999389648438, 436.3999938964844]"
medicakolkata_ccu2_mon--8_2022_6_20_12_4_45.jpeg,"[347.3, 156.7, 835.3, 120.9, 848.9, 476.8, 364.2, 514.1]"
medicakolkata_ccu3_mon--8_2022_6_8_3_3_30.jpeg,"[410.79998779296875, 154.10000610351562, 1015.5999755859375, 194.1999969482422, 962.5, 612.5, 362.8999938964844, 576.2999877929688]"
medicakolkata_mau_mon--8_2022_5_30_10_7_51.jpeg,"[294.6, 213.9, 849.2, 234.2, 861.5, 568.7, 308.7, 550.4]"
spsludhiana_micuiithirdfloor_mon--MII07_2022_5_30_7_8_59.jpeg,"[403.1, 101, 973.7, 87.9, 967.5999755859375, 449.3999938964844, 403, 475.29998779296875]"
medicakolkata_ccu2_mon--8_2022_6_8_21_7_19.jpeg,"[340.8999938964844, 204.60000610351562, 825.2000122070312, 174.8000030517578, 837.4, 533.8, 357.8, 563.8]"
medicakolkata_mau_mon--2_2022_5_30_8_8_39.jpeg,"[464.3, 171.1, 892.5, 170.89999389648438, 886.0999755859375, 484.29998779296875, 460, 480.3999938964844]"
medicakolkata_ccu2_mon--7_2022_6_8_13_7_0.jpeg,"[452.6, 160.9, 867.1, 167.5, 848.2, 482, 435.5, 480.8]"
medicasiliguri_icu_mon--6_2022_6_8_18_15_26.jpeg,"[382.29998779296875, 101, 704.7999877929688, 59.599998474121094, 726.7999877929688, 299.1000061035156, 410.79998779296875, 341.8999938964844]"
medicakolkata_ccu2_mon--4_2022_6_8_18_6_15.jpeg,"[479.3999938964844, 132.10000610351562, 943.3, 126.1, 921, 479.1000061035156, 457.3999938964844, 497.29998779296875]"
medicakolkata_ccu1_mon--12_2022_5_30_22_2_13.jpeg,"[649, 179.7, 1177.4000244140625, 174.8000030517578, 1155.4000244140625, 575, 628.4000244140625, 587.9000244140625]"
kamalnayanbajaj_micu_mon--22_2022_6_20_3_47_45.jpeg,"[513.4, 171.5, 1014.2999877929688, 120.4000015258789, 1001.2999877929688, 520.5999755859375, 508.2, 579.1]"
medicakolkata_ccu1_mon--10_2022_5_30_12_1_49.jpeg,"[426.29998779296875, 191.6999969482422, 976.7000122070312, 168.3000030517578, 994.7999877929688, 582.7000122070312, 448.3999938964844, 604.7999877929688]"
medicakolkata_mau_mon--8_2022_5_30_7_7_37.jpeg,"[291.7, 212, 844.6, 233.6, 851.5, 570.5, 300.5, 551.1]"
hcgnagpur_icu_mon--4_2022_6_8_1_30_28.jpeg,"[325.2, 377.5, 624.5, 378.1000061035156, 623.2000122070312, 597, 322.70001220703125, 595.7000122070312]"
medicakolkata_ccu2_mon--4_2022_6_20_13_3_59.jpeg,"[304.8, 143.4, 796.7000122070312, 145, 785, 505, 293, 503.70001220703125]"
medicakolkata_ccu1_mon--4_2022_5_30_12_0_49.jpeg,"[383.8, 155.9, 883.3, 173.6, 878.9, 547.7, 380.9, 535.9]"
medicakolkata_ccu3_mon--4_2022_6_8_16_2_42.jpeg,"[368.6, 143.6, 879.5999755859375, 148.89999389648438, 869.2000122070312, 510.20001220703125, 355.5, 506.6]"
hcgnagpur_icu_mon--8_2022_5_18_23_30_52.jpeg,"[454.6, 173.4, 832.2, 175.7, 808.5, 515.3, 431.5, 526.2]"
medicakolkata_ccu3_mon--8_2022_6_8_23_4_0.jpeg,"[375.79998779296875, 148.89999389648438, 984.5, 195.5, 937.9000244140625, 613.7999877929688, 333.1000061035156, 571.0999755859375]"
medicakolkata_ccu2_mon--4_2022_5_18_11_6_18.jpeg,"[217.7, 167.3, 691.7999877929688, 191.6999969482422, 711.2000122070312, 538.7000122070312, 236, 515.4000244140625]"
hcgnagpur_icu_mon--4_2022_6_8_21_30_16.jpeg,"[308.8, 376.6, 608.9, 379.4, 612.7999877929688, 597, 312.4, 595.7]"
kamalnayanbajaj_micu_mon--21_2022_6_20_8_47_33.jpeg,"[269.6000061035156, 98.4000015258789, 788.9000244140625, 173.5, 792.7999877929688, 585.2999877929688, 280, 496]"
medicakolkata_ccu2_mon--8_2022_6_20_21_5_33.jpeg,"[349.3, 154.3, 830.4000244140625, 120.4000015258789, 844.5999755859375, 475.29998779296875, 361.2, 514.1]"
medicakolkata_ccu3_mon--8_2022_5_30_11_3_50.jpeg,"[388.7, 156.2, 994.7999877929688, 185.1999969482422, 952.0999755859375, 606, 352.5, 580.0999755859375]"
medicakolkata_rcu_mon--9_2022_5_30_16_5_51.jpeg,"[633.4, 198.5, 974.0999755859375, 207.1999969482422, 980.5999755859375, 451.8999938964844, 644.6, 445.9]"
medicakolkata_mau_mon--9_2022_6_20_18_6_26.jpeg,"[513.0999755859375, 187.8000030517578, 974, 151.2, 992.2000122070312, 506.29998779296875, 532.5, 542.5999755859375]"
hcgbhavnagar_micu_mon--404_2022_6_8_11_20_1.jpeg,"[214, 110.0999984741211, 800.5999755859375, 85.5, 823.9000244140625, 536.0999755859375, 236, 559.4000244140625]"
medicakolkata_ccu3_mon--10_2022_5_30_18_4_15.jpeg,"[259.29998779296875, 173.5, 809.4, 159.3, 804.5, 567.2000122070312, 260.6000061035156, 585.2999877929688]"
